date, pm25, pm10, o3, no2, so2, co
2019/7/22, 52, 37, 45, 12, 5, 
2019/7/23, 53, 40, 54, 18, 5, 
2019/7/24, 57, 35, 39, 24, 5, 
2019/7/25, 59, 27, 30, 16, 4, 
2019/7/26, 51, 16, 29, 9, 4, 
2019/7/27, 37, 11, 36, 8, 3, 
2019/7/28, 26, 15, 33, 17, 2, 
2019/7/29, 35, 14, 41, 11, , 
2019/7/30, 33, 25, 42, 10, , 
2019/7/31, 52, 40, 42, 12, 2, 
2019/8/1, 67, 27, 55, 17, 2, 
2019/8/2, 58, 24, 52, 15, 2, 
2019/8/3, 55, 29, 47, 13, 2, 
2019/8/4, 65, 25, 44, 20, 2, 
2019/8/5, 56, 23, 43, 16, 2, 
2019/8/6, 42, 19, 28, 11, 4, 
2019/8/7, 32, 15, 30, 11, 4, 
2019/8/8, 29, 21, 16, 7, 3, 
2019/8/9, 35, 21, 40, 8, 3, 
2019/8/10, 29, 18, 42, 8, 3, 
2019/8/11, 39, 21, 39, 10, 3, 
2019/8/12, 47, 16, 41, 11, 3, 
2019/8/13, 41, 17, 51, 17, 2, 
2019/8/14, 47, 19, 45, 18, 2, 
2019/8/15, 61, 18, 43, 13, 2, 
2019/8/16, 58, 19, 43, 21, 2, 
2019/8/17, 66, 23, 42, 19, 2, 
2019/8/18, 66, 21, 33, 16, 2, 
2019/8/19, 55, 16, 35, 10, 2, 
2019/8/20, 52, 16, 41, 11, 2, 
2019/8/21, 50, 19, 46, 23, 3, 
2019/8/22, 60, 20, 56, 24, 2, 
2019/8/23, 62, 21, 61, 24, 2, 
2019/8/24, 62, 21, 44, 9, 2, 
2019/8/25, 59, 18, 34, 14, 3, 
2019/8/26, 54, 18, 47, 17, 2, 
2019/8/27, 51, 21, 58, 30, 2, 
2019/8/28, 58, 25, 60, 32, 2, 
2019/8/29, 65, 25, 55, 23, 2, 
2019/8/30, 61, 25, 55, 32, 2, 
2019/8/31, 65, 26, 44, 28, 2, 
2019/9/1, 68, 23, 45, 17, 2, 
2019/9/2, 62, 21, 46, 21, 2, 
2019/9/3, 55, 21, 55, 25, 2, 
2019/9/4, 55, 19, 32, 11, 2, 
2019/9/5, 51, 14, 35, 14, 2, 
2019/9/6, 41, 14, 43, 14, 2, 
2019/9/7, 37, 17, 44, 13, 2, 
2019/9/8, 49, 21, 40, 22, 2, 
2019/9/9, 56, 27, 27, 11, 2, 
2019/9/10, 47, 13, 37, 12, 2, 
2019/9/11, 37, 18, 36, 22, 2, 
2019/9/12, 47, 20, 32, 19, 2, 
2019/9/13, 53, 20, 27, 14, 4, 
2019/9/14, 61, 23, 27, 16, 1, 
2019/9/15, 65, 24, 33, 27, 1, 
2019/9/16, 62, 28, 46, 26, 2, 
2019/9/17, 73, 25, 38, 29, 2, 
2019/9/18, 68, 26, 43, 31, 2, 
2019/9/19, 69, 30, 34, 19, 2, 
2019/9/20, 75, 27, 28, 18, 3, 
2019/9/21, 71, 22, 29, 12, 2, 
2019/9/22, 62, 15, 30, 26, 2, 
2019/9/23, 47, 22, 31, 28, 2, 
2019/9/24, 60, 19, 28, 22, 2, 
2019/9/25, 56, 17, 34, 29, 2, 
2019/9/26, 50, 25, 39, 37, 3, 
2019/9/27, 65, 19, 34, 32, 3, 
2019/9/28, 53, 24, 31, 27, 2, 
2019/9/29, 57, 22, 36, 40, 3, 
2019/9/30, 55, 29, 30, 36, 3, 
2019/4/1, 35, 18, 35, 30, 4, 
2019/4/2, 41, 20, 41, 25, 4, 
2019/4/3, 47, 14, 43, 26, 4, 
2019/4/4, 30, 13, 37, 25, 2, 
2019/4/5, 27, 10, 38, 17, 4, 
2019/4/6, 25, 9, 40, 16, 2, 
2019/4/7, 21, 10, 41, 25, 4, 
2019/4/8, 30, 11, 37, 26, 4, 
2019/4/9, 28, 11, 37, 25, 5, 
2019/4/10, 23, 11, 40, 25, 5, 
2019/4/11, 25, 13, 46, 30, 4, 
2019/4/12, 29, 18, 52, 31, 4, 
2019/4/13, 47, 19, 36, 19, 4, 
2019/4/14, 49, 22, 39, 25, 4, 
2019/4/15, 51, 18, 44, 26, 4, 
2019/4/16, 33, 20, 39, 20, 4, 
2019/4/17, 41, 20, 43, 15, 4, 
2019/4/18, 40, 7, 34, 15, 4, 
2019/4/19, 22, 12, 47, 10, 4, 
2019/4/20, 36, 13, 43, 7, 4, 
2019/4/21, 33, 15, 41, 22, 4, 
2019/4/22, 42, 12, 42, 23, 4, 
2019/4/23, 34, 8, 32, 22, 4, 
2019/4/24, 17, 8, 36, 12, 4, 
2019/4/25, 18, 11, 40, 22, 4, 
2019/4/26, 23, 14, 38, 28, 4, 
2019/4/27, 35, 15, 43, 19, 4, 
2019/4/28, 42, 13, 40, 25, 4, 
2019/4/29, 31, 15, 41, 25, 4, 
2019/4/30, 34, 14, 29, 10, 4, 
2019/5/1, 33, 12, 50, 12, 4, 
2019/5/2, 29, 12, 36, 16, 2, 
2019/5/3, 31, 10, 43, 11, 4, 
2019/5/4, 23, 9, 43, 11, 4, 
2019/5/5, 23, 13, 46, 31, 4, 
2019/5/6, 28, 21, 36, 23, 4, 
2019/5/7, 43, 15, 32, 17, 4, 
2019/5/8, 27, 15, 34, 21, 4, 
2019/5/9, 27, 13, 24, 18, 4, 
2019/5/10, 25, 15, 44, 18, 4, 
2019/5/11, 32, 12, 43, 12, 4, 
2019/5/12, 27, 11, 41, 24, 4, 
2019/5/13, 25, 15, 59, 28, 4, 
2019/5/14, 31, 25, 44, 30, 4, 
2019/5/15, 46, 19, 45, 25, 4, 
2019/5/16, 41, 21, 41, 19, 3, 
2019/5/17, 38, 10, 37, 10, 4, 
2019/5/18, 19, 8, 43, 12, 3, 
2019/5/19, 19, 8, 38, 19, 4, 
2019/5/20, 20, 15, 47, 25, 4, 
2019/5/21, 32, 15, 52, 26, 4, 
2019/5/22, 38, 24, 46, 36, 4, 
2019/5/23, 51, 21, 38, 17, 4, 
2019/5/24, 44, 11, 36, 9, 4, 
2019/5/25, 27, 9, 35, 9, 4, 
2019/5/26, 24, 11, 37, 21, 4, 
2019/5/27, 30, 13, 41, 15, 4, 
2019/5/28, 28, 12, 33, 15, 4, 
2019/5/29, 31, 11, 37, 21, 4, 
2019/5/30, 26, 17, 52, 28, 4, 
2019/5/31, 32, 23, 55, 23, 5, 
2019/6/1, 52, 23, 56, 19, 4, 
2019/6/2, 51, 23, 51, 34, 4, 
2019/6/3, 55, 26, 38, 24, 4, 
2019/6/4, 50, 19, 36, 17, 4, 
2019/6/5, 35, 16, 42, 21, 3, 
2019/6/6, 30, 17, 39, 18, 5, 
2019/6/7, 31, 13, 46, 15, 4, 
2019/6/8, 26, 25, 41, 11, 4, 
2019/6/9, 44, 18, 42, 16, 4, 
2019/6/10, 34, 13, 37, 12, 4, 
2019/6/11, 28, 9, 44, 19, 4, 
2019/6/12, 18, 17, 47, 20, 4, 
2019/6/13, 37, 23, 40, 21, 4, 
2019/6/14, 49, 18, 44, 13, 4, 
2019/6/15, 35, 20, 46, 19, 4, 
2019/6/16, 39, 26, 47, 27, 5, 
2019/6/17, 55, 25, 44, 24, 4, 
2019/6/18, 56, 25, 29, 13, 4, 
2019/6/19, 39, 22, 33, 21, 4, 
2019/6/20, 35, 21, 39, 16, 4, 
2019/6/21, 39, 20, 43, 15, 4, 
2019/6/22, 40, 28, 43, 21, 4, 
2019/6/23, 57, 29, 37, 18, 4, 
2019/6/24, 60, 31, 40, 20, 4, 
2019/6/25, 54, 38, 42, 19, 4, 
2019/6/26, 64, 50, 39, 18, 5, 
2019/6/27, 81, 47, 44, 22, 5, 
2019/6/28, 81, 28, 62, 19, 5, 
2019/6/29, 67, 33, 50, 18, 5, 
2019/6/30, 72, 37, 46, 21, 5, 
2019/1/1, 95, 41, 151, 47, 9, 
2019/1/2, 85, 29, 17, 37, 7, 
2019/1/3, 63, 40, 8, 44, 8, 
2019/1/4, 79, 39, 6, 45, 7, 
2019/1/5, 82, 44, 7, 53, 11, 
2019/1/6, 102, 33, 9, 50, 9, 
2019/1/7, 71, 39, 11, 47, 8, 
2019/1/8, 70, 29, 10, 41, 8, 
2019/1/9, 59, 15, 23, 29, 5, 
2019/1/10, 40, 26, 19, 42, 6, 
2019/1/11, 57, 28, 19, 37, 6, 
2019/1/12, 64, 33, 12, 39, 5, 
2019/1/13, 76, 58, 4, 68, 5, 
2019/1/14, 122, 56, 13, 47, 5, 
2019/1/15, 102, 44, 18, 32, 4, 
2019/1/16, 86, 46, 12, 34, 4, 
2019/1/17, 110, 39, 11, 25, 5, 
2019/1/18, 83, 26, 10, 22, 4, 
2019/1/19, 67, 17, 21, 15, 5, 
